# Données du deuxième détecteur
# Index,temps(ms), tension(mV), temps mort cumulatif (ms), température
7657,9468049.548,19,122,18
7658,9469217.498,18,127,18
7659,9470932.382,47,117,17
7660,9471311.527,17,128,17
7661,9472006.360,129,124,17
7662,9472442.582,32,122,18
7663,9474134.240,38,124,17
7664,9474675.072,53,123,17
7665,9476287.291,27,120,17
7666,9478136.058,51,124,17
7667,9479156.631,23,118,16
7668,9479670.981,52,245,17
7669,9482529.246,135,124,17
7670,9482868.086,47,117,17
7671,9484283.087,99,123,17
7672,9484917.572,62,125,17
7673,9485721.502,33,136,18
7674,9486862.072,77,121,17
7675,9488623.492,72,126,18
7676,9489034.956,124,123,17
7677,9490054.998,49,120,16
7678,9490396.395,42,128,17
7679,9490577.525,18,117,19
7680,9490608.653,54,123,17
7681,9490653.622,45,119,16
7682,9490878.340,12,113,17
7683,9492506.946,16,115,17
7684,9492938.101,11,120,17
7685,9493779.231,25,122,18
7686,9493839.353,25,132,19
7687,9496038.751,23,119,18
7688,9496436.889,37,122,16
7689,9498025.289,46,119,18
7690,9498760.427,14,119,18
7691,9499473.874,51,117,18
7692,9501376.031,41,236,18
7693,9501507.603,32,123,16
7694,9502004.316,21,119,16
7695,9503377.238,22,127,17
7696,9504346.305,47,120,18
7697,9504982.648,46,123,17
7698,9505087.597,32,122,19
7699,9506252.824,17,123,18
7700,9506411.020,26,122,16
7701,9511040.209,23,121,17
7702,9512029.699,53,119,18
7703,9512376.585,73,116,16
7704,9512418.143,18,123,16
7705,9516657.794,66,119,18
7706,9519395.044,117,123,17
7707,9519926.866,35,121,16
7708,9520566.383,49,121,18
7709,9520647.274,76,125,16
7710,9522792.731,27,119,18
7711,9522935.356,21,124,16
7712,9524037.842,21,115,18
7713,9524266.445,47,129,18
7714,9524666.766,83,125,18
7715,9525226.548,23,127,18
7716,9527457.289,18,130,17
7717,9528082.675,42,121,18
7718,9529339.980,40,119,18
7719,9530571.693,84,122,19
7720,9530733.565,18,119,16
7721,9532225.950,38,127,17
7722,9533431.738,16,123,18
7723,9533608.420,37,121,18
7724,9537932.819,23,118,19
7725,9538540.923,45,129,17
7726,9538720.064,29,126,19
7727,9538969.522,36,122,18
7728,9539143.865,24,115,16
7729,9541499.705,208,125,18
7730,9544376.162,46,123,18
7731,9544656.917,96,120,19
7732,9544801.151,77,121,18
7733,9545071.522,31,122,16
7734,9546382.717,21,120,17
7735,9546655.504,60,122,18
7736,9546694.419,63,120,18
7737,9547310.127,22,120,18
7738,9548131.936,18,116,16
7739,9550368.692,82,121,18
7740,9551427.393,28,124,18
7741,9551731.782,16,116,16
7742,9551734.988,25,119,18
7743,9552687.384,26,122,16
7744,9554174.925,16,120,17
7745,9554325.891,43,122,17
7746,9554587.297,50,122,18
7747,9556366.819,84,120,18
7748,9557319.311,56,114,18
7749,9559003.403,26,113,17
7750,9559822.397,39,122,17
7751,9560650.195,17,122,18
7752,9563539.426,29,122,18
7753,9563595.341,119,121,18
7754,9565917.740,185,124,18
7755,9566113.055,123,130,18
7756,9567710.860,24,116,18
7757,9568348.868,21,120,16
7758,9571601.934,20,119,17
7759,9576346.984,48,115,17
7760,9579546.885,28,121,17
7761,9581152.042,20,133,18
7762,9581488.968,39,124,18
7763,9581858.104,121,118,17
7764,9584457.377,22,119,16
7765,9584977.564,29,124,17
7766,9585146.044,74,121,17
7767,9590749.639,72,122,17
7768,9592584.408,14,127,17
7769,9593802.712,51,120,17
7770,9595368.259,50,120,17
7771,9598074.735,17,125,17
7772,9598770.113,26,122,17
7773,9598967.523,40,118,17
7774,9599601.859,16,121,18
7775,9600299.789,84,120,17
7776,9603832.593,87,122,17
7777,9604411.069,70,123,17
7778,9605592.100,104,124,17
7779,9605764.000,41,122,17
7780,9605877.472,14,123,17
7781,9606920.102,19,132,17
7782,9607913.283,37,119,17
7783,9608087.006,18,118,18
7784,9608903.113,47,119,17
7785,9609530.870,113,122,17
7786,9612592.926,56,123,18
7787,9615748.301,28,117,18
7788,9616084.075,48,125,17
7789,9617628.543,47,231,18
7790,9618404.939,30,121,17
7791,9619507.235,38,125,17
7792,9620975.830,84,122,17
7793,9624912.967,124,119,17
7794,9625719.926,15,122,16
7795,9627013.948,93,125,17
7796,9627566.130,202,123,17
7797,9629066.856,92,127,17
7798,9629816.801,17,127,16
7799,9631290.083,23,124,18
7800,9632304.769,61,119,17
7801,9632955.945,40,119,18
7802,9634900.898,37,126,18
7803,9635279.730,21,130,17
7804,9636294.467,47,116,17
7805,9638819.314,39,122,18
7806,9640394.366,48,244,17
7807,9641461.349,10,123,17
7808,9641891.897,17,125,17
7809,9643604.231,47,120,17
7810,9645544.765,83,117,17
7811,9647083.444,38,126,17
7812,9647458.255,14,127,17
7813,9647554.765,34,120,17
7814,9647608.337,24,117,17
7815,9647973.702,32,123,17
7816,9649886.940,28,118,17
7817,9653251.458,154,123,18
7818,9657574.325,50,127,19
7819,9659906.402,49,121,17
7820,9661158.595,35,125,18
7821,9662480.996,43,133,18
7822,9662566.013,32,128,19
7823,9662650.593,14,123,18
7824,9663814.013,50,120,17
7825,9663824.973,16,118,17
7826,9665484.848,157,121,18
7827,9666767.248,17,124,18
7828,9667966.864,16,123,17
7829,9669221.254,23,233,17
7830,9669716.731,30,125,17
7831,9670054.754,38,118,17
7832,9670364.763,51,126,18
7833,9672825.600,28,120,18
7834,9675972.039,23,126,18
7835,9677273.527,39,124,16
7836,9678006.170,102,125,17
7837,9680137.959,33,126,16
7838,9680371.875,57,127,17
7839,9681401.336,22,128,18
7840,9682029.361,16,129,16
7841,9684255.766,46,129,17
7842,9684486.092,35,131,17
7843,9688213.725,15,121,18
7844,9690865.219,49,118,18
7845,9693296.519,16,126,17
7846,9693522.417,45,120,18
7847,9694988.048,23,125,18
7848,9697957.026,39,232,17
7849,9700486.755,21,124,18
7850,9703535.109,74,122,18
7851,9704279.031,79,115,17
7852,9704555.136,73,126,18
7853,9705891.171,68,121,17
7854,9706240.688,65,130,17
7855,9708242.046,70,118,17
7856,9708360.609,25,123,18
7857,9708539.879,42,123,17
7858,9710333.993,39,121,18
7859,9710893.200,15,228,17
7860,9711708.875,94,124,17
7861,9715058.385,39,125,17
7862,9717492.793,120,124,17
7863,9720712.327,111,116,17
7864,9722860.244,19,122,18
7865,9723102.028,22,112,18
7866,9724142.328,52,119,16
7867,9724653.076,39,123,17
7868,9724797.855,18,120,16
7869,9726194.031,87,123,16
7870,9727187.687,35,123,17
7871,9727393.713,73,229,16
7872,9727558.482,34,121,17
7873,9729536.081,32,120,18
7874,9730777.871,21,127,16
7875,9732794.691,55,119,17
7876,9732876.505,37,126,16
7877,9733695.764,38,122,17
7878,9734511.082,22,122,16
7879,9734650.882,46,121,17
7880,9736392.495,75,123,16
7881,9739962.943,41,118,17
7882,9740112.915,41,125,17
7883,9740623.840,50,120,16
7884,9741321.267,15,121,16
7885,9741404.499,87,121,17
7886,9743326.925,29,121,17
7887,9744649.806,36,126,18
7888,9745168.004,23,127,18
7889,9747053.678,57,118,17
7890,9747187.835,75,126,17
7891,9747217.725,37,130,17
7892,9748970.823,57,122,18
7893,9749755.490,20,115,18
7894,9750021.912,19,119,17
7895,9750314.404,14,121,19
7896,9752764.429,60,120,17
7897,9753489.354,110,115,17
7898,9753529.012,70,126,18
7899,9756355.953,41,126,17
7900,9757904.706,30,121,17
7901,9758009.728,59,122,17
7902,9758253.695,116,120,17
7903,9759172.648,39,127,18
7904,9761398.090,22,116,17
7905,9761431.369,52,123,17
7906,9761948.773,60,121,17
7907,9762108.227,36,122,17
7908,9762575.513,13,124,18
7909,9763989.942,22,128,18
7910,9764391.967,133,126,17
7911,9764700.066,51,126,17
7912,9765165.900,36,127,17
7913,9769597.162,60,126,17
7914,9770199.295,24,119,17
7915,9770970.446,66,127,17
7916,9771348.913,23,123,16
7917,9771433.871,16,125,18
7918,9771604.829,48,125,18
7919,9771752.730,20,119,18
7920,9772531.834,29,124,18
7921,9772951.410,82,124,18
7922,9774256.763,80,122,19
7923,9774916.262,80,123,17
7924,9775402.719,23,122,17
7925,9780500.020,45,133,18
7926,9781411.744,22,117,17
7927,9782021.166,19,119,17
7928,9783093.561,24,120,16
7929,9784054.481,32,125,18
7930,9785023.067,26,121,17
7931,9785588.485,48,121,17
7932,9785913.359,63,121,18
7933,9786577.674,25,125,18
7934,9788375.111,28,125,18
7935,9789205.488,47,121,18
7936,9789705.423,17,122,18
7937,9791136.134,19,122,17
7938,9793155.423,15,117,17
7939,9793962.046,53,120,16
7940,9795011.586,21,119,17
7941,9796480.790,60,123,18
7942,9797346.240,29,124,18
7943,9797827.116,24,124,16
7944,9799044.833,48,120,17
7945,9799068.106,35,222,17
7946,9799250.658,91,121,17
7947,9800302.123,68,123,18
7948,9801310.889,27,121,18
7949,9802354.404,42,120,17
7950,9802775.326,61,127,18
7951,9802903.470,11,127,17
7952,9803926.045,71,121,18
7953,9805201.821,19,126,17
7954,9808154.213,20,118,17
7955,9808942.924,42,120,18
7956,9809829.644,34,127,17
7957,9813007.062,33,119,17
7958,9813894.132,18,120,18
7959,9815732.784,88,125,18
7960,9816313.620,48,124,17
7961,9816806.190,13,123,17
7962,9817565.862,113,121,17
7963,9817980.398,84,127,18
7964,9818570.913,36,120,17
7965,9820261.311,32,126,16
7966,9820416.799,32,121,17
7967,9821131.729,52,121,18
7968,9822073.979,40,124,17
7969,9822383.339,51,122,18
7970,9822602.801,24,116,18
7971,9824383.858,50,120,17
7972,9825815.988,16,127,17
7973,9825927.005,39,123,17
7974,9827035.679,74,123,18
7975,9827303.199,19,127,17
7976,9827478.583,53,123,18
7977,9827777.679,57,125,17
7978,9827825.165,44,127,18
7979,9828672.299,204,122,18
7980,9831454.970,17,124,16
7981,9833116.472,97,116,18
7982,9835316.329,56,121,17
7983,9836249.887,21,124,17
7984,9840119.226,44,124,18
7985,9842073.698,40,122,18
7986,9843375.806,21,120,18
7987,9845255.468,26,118,17
7988,9845433.040,21,125,17
7989,9846416.787,37,246,17
7990,9847340.079,22,124,16
7991,9847550.529,62,120,17
7992,9850153.406,78,127,17
7993,9851130.183,90,121,18
7994,9852560.228,41,130,17
7995,9854281.289,20,123,18
7996,9854373.097,18,123,17
7997,9854556.647,20,122,18
7998,9856655.030,42,122,18
7999,9857166.806,30,126,18
8000,9858011.112,19,118,17
8001,9858192.047,25,126,18
8002,9858385.475,23,131,19
8003,9858784.337,47,129,17
8004,9861756.344,63,120,16
8005,9861833.121,35,121,17
8006,9861845.804,57,123,18
8007,9865788.503,16,123,17
8008,9866198.522,44,119,18
8009,9866778.795,24,126,17
8010,9868703.438,40,127,18
8011,9870661.896,48,121,18
8012,9871000.002,47,120,18
8013,9872326.545,36,120,18
8014,9874052.201,15,123,16
8015,9874396.102,19,118,16
8016,9875239.623,50,121,18
8017,9877693.308,25,124,18
8018,9878137.948,26,122,16
8019,9887959.022,58,121,17
8020,9888558.465,105,134,17
8021,9890377.207,29,117,16
8022,9891683.567,32,120,18
8023,9891928.172,76,126,18
8024,9892476.634,45,114,18
8025,9892711.045,21,118,18
8026,9892839.433,25,120,17
8027,9894203.668,63,119,17
8028,9894331.459,56,115,17
8029,9895945.079,27,116,17
8030,9896947.465,44,127,18
8031,9898235.862,27,127,16
8032,9900627.519,142,123,18
8033,9901070.549,15,121,19
8034,9901257.246,62,126,18
8035,9902217.754,69,125,17
8036,9902932.507,19,124,19
8037,9905739.625,16,124,16
8038,9906858.648,54,124,17
8039,9911331.966,95,122,17
8040,9913335.687,19,135,17
8041,9914044.991,44,118,17
8042,9917720.444,16,122,17
8043,9918483.453,24,123,18
8044,9919893.262,21,124,16
8045,9923604.177,22,118,17
8046,9924016.076,29,120,17
8047,9925037.724,45,123,18
8048,9925640.225,37,117,17
8049,9926080.586,22,125,18
8050,9926335.106,18,132,17
8051,9927167.009,40,124,18
8052,9927577.017,42,116,17
8053,9929274.269,19,126,18
8054,9929388.701,13,126,16
8055,9929549.389,30,127,16
8056,9931794.699,53,123,18
8057,9933895.686,17,119,17
8058,9935339.497,48,127,18
8059,9937289.189,52,119,17
8060,9937450.772,30,111,18
8061,9938084.551,38,118,18
8062,9941449.380,14,123,18
8063,9943117.458,49,121,18
8064,9944145.139,31,117,18
8065,9955168.046,16,123,17
8066,9955556.113,126,122,17
8067,9957003.396,82,126,17
8068,9957865.631,93,119,16
8069,9960649.780,55,119,17
8070,9962245.648,29,120,18
8071,9962300.466,11,113,17
8072,9962368.406,48,128,17
8073,9962678.091,80,129,18
8074,9965425.928,50,122,17
8075,9965683.542,27,121,18
8076,9967260.369,71,116,17
8077,9967284.354,27,125,18
8078,9968945.056,45,125,17
8079,9969617.695,25,123,18
8080,9972707.854,187,126,17
8081,9975980.760,41,121,18
8082,9980381.989,20,122,18
8083,9981113.644,45,121,17
8084,9981826.562,42,128,17
8085,9982459.555,30,124,18
8086,9982937.293,26,123,17
8087,9983642.593,21,119,18
8088,9983654.303,15,130,16
8089,9984034.547,25,123,17
8090,9984296.702,52,119,17
8091,9984625.626,57,116,17
8092,9987505.342,24,119,19
8093,9988204.787,59,130,17
8094,9990344.084,31,119,18
8095,9991545.409,67,121,17
8096,9991778.848,50,120,17
8097,9991958.388,71,126,18
8098,9992090.760,22,120,17
8099,9992363.281,24,126,16
8100,9993815.159,46,123,17
8101,9994372.474,28,119,16
8102,9995052.401,15,125,18
8103,9996962.571,87,116,17
8104,10000811.688,47,121,17
8105,10000949.165,28,121,18
8106,10001601.905,28,123,17
8107,10002311.245,82,124,17
8108,10004274.021,18,120,17
8109,10006192.819,17,121,18
8110,10006282.319,17,115,17
8111,10007676.907,32,128,18
8112,10008128.013,17,127,16
8113,10008394.280,76,126,17
8114,10010242.469,49,125,17
8115,10010741.911,18,127,18
8116,10011201.023,23,123,18
8117,10011698.767,39,119,17
8118,10012211.993,46,123,17
8119,10013023.449,51,123,17
8120,10013225.405,47,125,17
8121,10014229.590,17,127,17
8122,10014765.333,95,117,17
8123,10014838.389,45,122,19
8124,10015584.520,45,240,17
8125,10016034.225,46,121,17
8126,10016633.272,29,120,16
8127,10019806.079,23,121,18
8128,10021994.568,65,126,18
8129,10022898.529,65,123,17
8130,10026144.402,23,116,17
8131,10027296.970,17,127,17
8132,10027894.664,44,126,17
8133,10032200.476,17,118,17
8134,10032305.055,26,112,19
8135,10032326.964,18,115,16
8136,10035601.386,16,127,17
8137,10036008.020,23,121,16
8138,10037613.110,64,120,17
8139,10042182.129,37,117,18
8140,10042722.294,33,122,17
8141,10044619.395,46,116,18
8142,10044978.193,45,126,17
8143,10045035.060,19,122,16
8144,10046117.330,20,119,17
8145,10046663.669,52,114,17
8146,10049627.294,56,118,17
8147,10052234.409,41,121,18
8148,10053685.261,39,122,18
8149,10056100.479,17,236,17
8150,10060191.995,45,114,17
8151,10060380.874,23,123,16
8152,10062320.268,113,120,17
8153,10064890.173,85,123,17
8154,10065336.395,82,127,17
8155,10069386.324,23,126,17
8156,10069944.965,19,124,18
8157,10070827.137,74,122,18
8158,10070985.024,23,130,17
8159,10071147.385,16,115,17
8160,10074096.634,30,126,17
8161,10076089.934,84,124,17
8162,10076898.613,34,115,17
8163,10077667.751,45,126,17
8164,10080315.104,27,122,18
8165,10081714.732,14,120,19
8166,10083894.902,54,120,16
8167,10084516.903,43,120,17
8168,10084528.711,35,121,19
8169,10085446.062,54,121,16
8170,10085638.214,22,127,18
8171,10086018.339,112,120,17
8172,10087169.702,23,121,17
8173,10088505.701,10,124,16
8174,10089548.330,70,128,17
8175,10089761.636,35,119,18
8176,10090009.808,22,132,16
8177,10091116.866,79,119,17
8178,10091690.640,28,123,17
8179,10093266.290,38,125,16
8180,10093446.395,183,120,17
8181,10093584.348,23,125,16
8182,10096750.698,47,121,16
8183,10096880.822,46,124,17
8184,10100009.538,31,129,17
8185,10101375.062,18,123,18
8186,10101776.840,34,120,17
8187,10102629.642,57,122,16
8188,10103864.240,17,126,16
8189,10104175.488,61,127,17
8190,10104604.763,41,117,17
8191,10104803.512,79,115,17
8192,10105325.651,17,124,17
8193,10106125.494,21,127,16
8194,10106471.546,25,120,17
8195,10106559.447,36,120,17
8196,10107926.984,42,122,16
8197,10108004.066,13,127,17
8198,10111476.931,178,119,17
8199,10111625.598,23,222,18
8200,10112788.767,21,121,18
8201,10115784.221,30,128,17
8202,10115849.974,34,119,17
8203,10116297.837,32,124,19
8204,10118086.795,22,121,18
8205,10118948.033,53,120,17
8206,10119308.765,37,128,18
8207,10119677.663,23,125,16
8208,10122440.730,23,116,18
8209,10122988.635,97,130,17
8210,10123167.515,184,122,18
8211,10131104.675,52,123,17
8212,10131140.153,68,123,17
8213,10131759.363,28,121,18
8214,10132197.016,19,126,16
8215,10135109.527,39,117,17
8216,10137334.964,83,122,17
8217,10137900.548,18,128,17
8218,10138391.650,18,121,18
8219,10138685.541,23,122,18
8220,10140699.758,41,123,17
8221,10141245.129,24,123,18
8222,10142175.614,60,131,17
8223,10142529.193,55,124,17
8224,10143320.179,19,123,16
8225,10144763.665,21,120,18
8226,10145586.873,14,121,17
8227,10145727.871,14,121,16
8228,10146148.089,51,122,18
8229,10147787.102,19,124,17
8230,10147926.488,83,123,17
8231,10149141.742,47,119,17
8232,10149575.170,86,115,17
8233,10151476.462,21,114,16
8234,10151765.991,13,123,16
8235,10153831.784,21,120,17
8236,10154638.252,14,124,18
8237,10155155.564,16,120,18
8238,10155183.964,43,115,17
8239,10158016.782,21,121,17
8240,10158588.962,22,115,18
8241,10158943.129,20,131,16
8242,10159171.079,18,119,18
8243,10160403.965,131,123,17
8244,10161837.638,43,123,17
8245,10163398.512,88,125,17
8246,10163919.142,58,117,17
8247,10164567.818,52,120,18
8248,10164827.414,22,133,16
8249,10165538.692,15,135,18
8250,10165626.853,83,119,17
8251,10166744.823,30,121,17
8252,10168353.241,18,128,17
8253,10168515.824,21,128,18
8254,10169843.359,12,126,16
8255,10170647.897,64,124,16
8256,10171758.984,39,121,16
8257,10174601.783,65,125,17
8258,10174941.180,24,124,16
8259,10175214.092,67,117,17
8260,10175578.733,34,121,16
8261,10176695.240,17,122,18
8262,10178531.377,18,122,18
8263,10179126.289,83,125,17
8264,10181259.564,25,127,18
8265,10181535.950,108,119,17
8266,10182043.907,45,126,17
8267,10182133.994,123,129,18
8268,10182662.778,15,111,18
8269,10183154.553,26,132,18
8270,10183854.643,31,115,17
8271,10184908.609,28,117,17
8272,10185570.971,24,123,18
8273,10186537.273,29,120,18
8274,10187506.584,20,123,18
8275,10190121.708,20,122,17
8276,10190789.816,14,119,17
8277,10193564.175,19,121,18
8278,10194487.660,117,121,17
8279,10197611.998,53,124,18
8280,10198257.347,39,128,18
8281,10198539.511,59,123,18
8282,10201156.014,23,137,19
8283,10201868.827,56,120,17
8284,10203365.879,24,124,17
8285,10206353.248,20,117,16
8286,10207579.288,112,242,17
8287,10208823.330,154,114,17
8288,10209399.507,60,124,18
8289,10212677.766,34,121,18
8290,10212714.235,42,118,17
8291,10213412.448,22,124,17
8292,10215578.076,50,118,18
8293,10217159.143,19,120,18
8294,10217733.354,51,128,17
8295,10218115.927,41,122,18
8296,10220252.860,35,125,17
8297,10224378.460,67,120,17
8298,10225808.656,99,117,18
8299,10227381.917,28,117,18
8300,10229482.923,43,124,18
8301,10231263.227,30,122,18
8302,10231350.152,30,118,18
8303,10232380.635,43,126,18
8304,10232725.462,12,121,17
8305,10232858.812,40,125,17
8306,10233125.589,63,121,18
8307,10234733.427,25,119,17
8308,10235817.396,21,123,18
8309,10236969.045,25,118,17
8310,10239730.404,38,123,18
8311,10241419.702,36,128,19
8312,10242533.230,26,122,18
8313,10243985.322,28,116,17
8314,10244797.109,42,124,18
8315,10245793.360,34,124,16
8316,10245861.474,16,123,17
8317,10245956.922,31,117,18
8318,10247311.379,28,126,18
8319,10249515.964,30,119,17
8320,10250282.449,56,116,18
8321,10256219.002,38,121,18
8322,10258585.811,19,125,17
8323,10259862.455,25,129,16
8324,10260443.972,23,122,17
8325,10261093.867,42,125,16
8326,10262632.741,33,121,16
8327,10265382.448,52,115,17
8328,10267565.867,21,127,16
8329,10267594.847,64,122,17
8330,10267660.570,30,124,18
8331,10270842.609,16,115,17
8332,10271620.187,28,116,16
8333,10272251.020,48,117,17
8334,10274663.745,54,122,17
8335,10275892.961,16,120,17
8336,10276545.318,33,235,17
8337,10277502.542,100,122,17
8338,10277639.841,36,124,17
8339,10277800.942,49,124,17
8340,10278030.241,48,115,17
8341,10278532.761,93,125,17
8342,10278624.446,16,118,18
8343,10278896.530,22,124,18
8344,10279114.501,38,122,17
8345,10282003.927,45,120,17
8346,10283478.404,24,122,17
8347,10283695.160,15,130,17
8348,10284186.750,61,121,17
8349,10285036.201,42,125,18
8350,10285606.520,18,114,17
8351,10286393.769,22,128,17
8352,10286890.086,78,119,17
8353,10288544.598,34,122,17
8354,10290454.653,44,124,17
8355,10293044.377,53,123,17
8356,10293664.177,13,119,17
8357,10293973.969,22,122,16
8358,10294571.599,61,125,17
8359,10296616.056,61,119,17
8360,10297246.546,107,123,17
8361,10297380.704,22,130,18
8362,10297458.349,37,127,17
8363,10298219.829,48,123,17
8364,10298987.488,45,121,17
8365,10302326.374,52,127,17
8366,10302706.310,48,119,17
8367,10304056.865,78,121,18
8368,10305111.955,43,128,18
8369,10305574.971,53,123,17
8370,10306643.659,67,122,17
8371,10308390.123,206,118,17
8372,10309334.656,14,123,17
8373,10309572.784,18,124,17
8374,10309894.925,36,127,17
8375,10310868.602,16,132,18
8376,10312513.219,164,118,17
8377,10315445.035,21,124,19
8378,10315611.663,33,122,17
8379,10315945.433,15,122,18
