# Données du premier détecteur
# Index,temps(ms), tension(mV), temps mort cumulatif (ms), température
13420,16445162.455,15,122,18
13421,16446023.547,35,136,18
13422,16446672.120,30,122,17
13423,16448990.574,51,121,17
13424,16455240.634,68,126,17
13425,16456239.240,42,121,17
13426,16460641.395,64,122,17
13427,16461285.197,21,123,19
13428,16463126.495,117,124,17
13429,16464092.636,53,120,17
13430,16464350.433,24,120,18
13431,16464501.427,30,124,17
13432,16465093.036,17,118,16
13433,16466678.127,35,125,18
13434,16469160.936,76,129,18
13435,16470250.959,18,122,18
13436,16470470.335,97,122,17
13437,16471644.906,20,125,17
13438,16474146.223,38,125,17
13439,16474199.946,40,132,16
13440,16478059.431,38,125,18
13441,16479558.060,41,132,17
13442,16479900.263,154,126,17
13443,16480838.331,73,125,17
13444,16486181.997,61,128,17
13445,16488776.962,17,124,18
13446,16489432.317,72,131,17
13447,16490319.987,28,124,17
13448,16490409.047,21,131,17
13449,16494291.132,41,124,17
13450,16494829.492,93,125,17
13451,16498605.493,50,128,17
13452,16499159.564,50,124,17
13453,16499605.583,64,127,17
13454,16502761.403,31,127,17
13455,16508885.745,21,129,18
13456,16509113.373,35,121,16
13457,16509606.936,33,124,18
13458,16510138.645,43,128,17
13459,16511262.922,69,122,17
13460,16512906.737,42,129,18
13461,16514673.213,52,122,17
13462,16515035.561,56,128,17
13463,16516876.014,17,126,18
13464,16518682.079,15,124,16
13465,16519672.285,23,127,17
13466,16519889.017,22,125,17
13467,16520050.452,130,127,17
13468,16521720.917,17,125,17
13469,16522985.378,38,137,17
13470,16526813.756,32,124,18
13471,16529178.688,47,134,17
13472,16530019.403,62,119,17
13473,16530389.425,61,119,17
13474,16530707.962,143,121,17
13475,16534665.274,56,123,17
13476,16535404.704,17,120,17
13477,16538463.733,30,121,16
13478,16538507.824,65,124,17
13479,16538822.393,24,119,18
13480,16543041.169,17,118,17
13481,16544003.462,43,118,17
13482,16546166.806,115,122,17
13483,16546527.692,119,125,17
13484,16546691.165,24,119,16
13485,16547515.732,20,124,16
13486,16547590.316,25,120,17
13487,16547630.568,50,120,17
13488,16549138.428,22,123,17
13489,16549606.693,85,120,17
13490,16550820.656,53,123,18
13491,16551149.846,21,123,16
13492,16552130.911,58,127,17
13493,16553734.163,24,122,17
13494,16556387.223,33,124,17
13495,16556679.983,45,126,17
13496,16557102.579,135,126,17
13497,16558941.426,32,122,16
13498,16559086.314,15,127,18
13499,16559782.990,22,120,17
13500,16560087.193,20,122,17
13501,16560762.942,33,122,17
13502,16561257.144,20,125,16
13503,16561799.365,20,122,17
13504,16562029.692,26,124,16
13505,16563392.209,42,126,16
13506,16563418.612,48,119,17
13507,16563696.395,69,120,17
13508,16566201.177,81,123,17
13509,16566412.620,41,122,18
13510,16567585.299,48,121,17
13511,16568515.702,31,120,17
13512,16569320.974,18,122,18
13513,16569816.835,21,120,17
13514,16573485.283,35,120,16
13515,16574071.010,90,123,17
13516,16574571.617,20,126,16
13517,16574855.297,20,124,18
13518,16574867.482,20,122,18
13519,16576534.243,19,127,17
13520,16580293.169,35,123,18
13521,16582777.670,18,134,18
13522,16583575.864,42,126,17
13523,16584980.506,42,123,17
13524,16585169.309,21,122,18
13525,16586806.601,19,126,18
13526,16588281.131,22,120,18
13527,16588588.964,43,122,17
13528,16591026.467,30,123,18
13529,16591368.625,33,125,17
13530,16592649.419,117,122,17
13531,16593180.070,21,121,16
13532,16594626.943,58,125,16
13533,16594671.906,17,124,16
13534,16595201.441,32,122,16
13535,16595295.753,40,129,16
13536,16595302.243,21,122,17
13537,16596601.679,18,125,17
13538,16599307.804,24,123,17
13539,16599932.974,23,123,18
13540,16600058.046,30,128,18
13541,16601254.763,101,126,17
13542,16601913.680,43,129,17
13543,16602863.379,22,124,16
13544,16604310.997,32,133,18
13545,16607102.321,16,125,18
13546,16607862.897,35,130,17
13547,16613629.621,22,128,17
13548,16617520.628,25,125,18
13549,16622605.385,73,127,17
13550,16623999.217,23,124,19
13551,16624658.722,82,127,17
13552,16627065.236,20,124,19
13553,16628137.289,36,128,17
13554,16631402.545,25,125,16
13555,16632113.737,38,124,17
13556,16634170.836,41,126,17
13557,16634245.564,24,123,17
13558,16635018.584,36,128,19
13559,16635760.815,35,127,19
13560,16636283.633,46,125,17
13561,16636978.698,193,121,17
13562,16637310.245,58,124,17
13563,16640507.862,90,122,17
13564,16645822.656,62,122,17
13565,16645982.821,93,126,17
13566,16646320.776,15,126,17
13567,16647002.416,51,128,17
13568,16647491.385,20,124,18
13569,16648208.463,57,128,17
13570,16648506.348,20,125,17
13571,16649001.920,20,137,16
13572,16651497.024,16,124,17
13573,16651904.886,87,125,17
13574,16652087.880,46,123,16
13575,16652815.642,72,125,17
13576,16653649.975,27,122,17
13577,16654398.072,90,123,17
13578,16655241.576,15,127,17
13579,16656865.740,51,124,17
13580,16657541.333,43,124,19
13581,16660684.335,29,122,17
13582,16662411.646,82,124,17
13583,16666427.121,17,126,17
13584,16669779.211,76,120,17
13585,16670398.845,41,123,17
13586,16670966.356,64,121,18
13587,16672346.837,95,119,18
13588,16674200.826,17,122,18
13589,16674783.867,39,120,18
13590,16675387.358,42,121,17
13591,16676838.765,203,123,18
13592,16677403.327,33,127,19
13593,16678200.694,49,122,17
13594,16678303.107,35,122,19
13595,16679978.707,53,126,19
13596,16681212.645,16,127,17
13597,16682678.626,189,122,17
13598,16682743.403,17,127,18
13599,16682829.695,40,121,17
13600,16683948.545,101,122,17
13601,16684543.649,22,122,17
13602,16685212.951,20,124,17
13603,16688087.519,21,123,18
13604,16689605.333,54,122,17
13605,16689919.391,97,128,17
13606,16690775.887,17,120,18
13607,16692734.729,78,120,17
13608,16692788.970,39,124,18
13609,16693897.700,21,123,16
13610,16695504.380,39,120,17
13611,16696758.994,61,121,17
13612,16696992.278,69,121,17
13613,16698051.046,47,120,17
13614,16698914.923,24,120,16
13615,16699152.390,42,120,17
13616,16699544.353,47,125,18
13617,16700912.011,51,124,17
13618,16702422.035,15,122,17
13619,16707425.007,17,124,18
13620,16708403.503,17,123,17
13621,16710580.808,28,134,17
13622,16714652.092,164,126,17
13623,16715792.025,38,122,18
13624,16716988.245,35,122,18
13625,16718418.681,21,127,19
13626,16719459.863,30,120,16
13627,16719609.486,18,122,17
13628,16720573.810,19,123,17
13629,16720586.227,19,125,16
13630,16721700.913,20,124,17
13631,16723632.124,17,122,17
13632,16723689.199,19,126,16
13633,16724664.493,48,119,17
13634,16725420.577,95,124,17
13635,16726002.306,19,133,18
13636,16727260.247,81,124,17
13637,16727985.202,25,126,17
13638,16730073.596,72,122,18
13639,16731361.717,23,123,17
13640,16732205.400,46,130,17
13641,16734119.611,23,126,17
13642,16735647.368,58,128,17
13643,16736214.202,21,125,16
13644,16736570.604,28,125,16
13645,16741955.302,29,128,18
13646,16742547.451,20,127,17
13647,16742823.366,64,132,17
13648,16744346.321,62,124,17
13649,16745406.592,27,127,16
13650,16748554.087,16,128,16
13651,16750010.239,50,129,17
13652,16750103.777,24,122,17
13653,16752149.854,21,126,17
13654,16753141.760,76,132,16
13655,16753876.463,19,124,19
13656,16753881.354,72,126,17
13657,16754181.991,47,122,17
13658,16754337.218,33,122,17
13659,16756438.548,64,127,18
13660,16758849.602,51,123,17
13661,16759650.464,27,129,17
13662,16760672.504,28,122,18
13663,16761096.767,52,125,17
13664,16762064.646,19,122,17
13665,16771480.538,32,134,19
13666,16771958.082,43,122,17
13667,16772644.212,58,125,17
13668,16773704.886,15,133,17
13669,16774046.354,35,125,18
13670,16774348.982,48,128,16
13671,16774542.709,88,132,17
13672,16777076.863,28,121,17
13673,16777596.621,64,123,17
13674,16779364.040,21,121,18
13675,16781264.351,18,120,17
13676,16781982.949,17,122,17
13677,16785407.646,33,119,17
13678,16787115.838,17,120,17
13679,16787833.400,85,120,17
13680,16789211.328,28,123,18
13681,16789799.047,45,120,17
13682,16789949.854,53,122,17
13683,16790192.475,23,123,18
13684,16792223.521,41,127,17
13685,16792764.756,43,121,18
13686,16798640.300,26,123,17
13687,16798806.444,25,120,18
13688,16798986.786,28,120,17
13689,16799549.516,150,122,17
13690,16799910.293,80,122,17
13691,16800153.494,22,120,17
13692,16802608.796,47,120,18
13693,16804334.702,68,125,17
13694,16806214.145,109,124,17
13695,16807301.314,18,123,18
13696,16810162.708,19,131,18
13697,16811645.437,30,121,17
13698,16815004.693,19,123,18
13699,16815450.770,62,122,17
13700,16816765.859,97,127,17
13701,16817378.003,46,122,16
13702,16817800.676,59,122,17
13703,16821218.963,53,127,17
13704,16824260.645,29,120,17
13705,16824454.805,24,122,17
13706,16827036.274,187,123,17
13707,16827368.739,48,125,17
13708,16827384.573,46,124,18
13709,16827545.727,28,124,16
13710,16829173.558,59,123,17
13711,16831914.393,19,120,18
13712,16832156.377,22,119,18
13713,16834001.263,16,119,17
13714,16835058.803,43,124,17
13715,16836184.642,17,119,16
13716,16838053.991,42,120,18
13717,16838454.925,27,123,18
13718,16838736.107,51,122,17
13719,16839939.766,87,123,17
13720,16840176.525,37,123,17
13721,16840896.075,35,125,16
13722,16842535.026,20,134,18
13723,16842928.743,35,128,17
13724,16843832.274,23,120,18
13725,16844541.219,88,123,17
13726,16845431.836,24,122,17
13727,16847304.360,24,125,16
13728,16848770.249,42,122,17
13729,16850113.149,47,122,17
13730,16850274.586,47,127,17
13731,16850700.378,22,121,17
13732,16850736.480,18,123,17
13733,16852993.381,51,124,17
13734,16853986.974,46,129,17
13735,16858057.713,18,123,17
13736,16858187.099,37,129,17
13737,16858989.239,95,122,17
13738,16859471.056,21,122,17
13739,16859828.280,68,126,17
13740,16860861.345,43,122,17
13741,16863359.077,64,125,17
13742,16864342.231,242,127,17
13743,16864923.033,38,131,17
13744,16864986.103,24,126,17
13745,16865667.828,101,126,17
13746,16869718.249,15,127,17
13747,16872352.183,40,129,17
13748,16872660.378,21,132,17
13749,16874113.633,27,124,17
13750,16874265.196,76,130,17
13751,16876272.637,19,124,17
13752,16876430.252,27,124,17
13753,16876933.165,25,126,17
13754,16877516.096,23,125,18
13755,16878334.563,17,127,18
13756,16881949.458,32,126,18
13757,16882333.370,32,137,17
13758,16882373.387,32,124,17
13759,16884720.059,42,130,18
13760,16885535.295,175,122,18
13761,16885941.884,172,121,17
13762,16886675.136,73,129,17
13763,16886708.043,53,124,17
13764,16887277.119,68,124,16
13765,16889757.582,21,122,17
13766,16890369.522,76,121,17
13767,16890546.608,22,125,17
13768,16891216.250,40,125,17
13769,16893527.151,46,128,17
13770,16893601.890,37,125,17
13771,16897254.569,16,127,17
13772,16898016.026,64,143,17
13773,16898040.860,252,128,16
13774,16899628.178,16,123,18
13775,16901374.850,45,125,17
13776,16901723.765,38,123,17
13777,16903918.449,48,125,17
13778,16904337.135,15,122,16
13779,16904825.776,35,123,16
13780,16905237.924,23,129,17
13781,16906042.822,33,121,19
13782,16906457.494,121,124,18
13783,16906497.564,22,123,18
13784,16907058.475,73,130,17
13785,16908400.285,61,120,17
13786,16908836.556,15,120,16
13787,16911098.294,22,123,17
13788,16912531.321,44,122,17
13789,16914784.239,16,120,18
13790,16915424.117,32,125,17
13791,16915784.704,48,118,19
13792,16916820.518,61,121,17
13793,16920265.443,49,123,17
13794,16921077.604,43,125,17
13795,16921201.318,39,124,17
13796,16922096.663,17,122,16
13797,16922926.432,52,130,17
13798,16922980.211,53,121,17
13799,16924989.178,20,123,17
13800,16925748.321,51,124,18
13801,16926816.001,26,125,17
13802,16927272.669,66,121,17
13803,16930964.079,21,121,17
13804,16931230.724,20,125,18
13805,16932546.201,23,123,18
13806,16933233.705,27,123,19
13807,16935115.051,41,123,18
13808,16935906.968,25,124,18
13809,16941065.026,59,124,17
13810,16941263.185,49,120,17
13811,16943012.524,15,123,19
13812,16944705.552,17,120,19
13813,16946582.680,25,121,17
13814,16946772.864,32,123,16
13815,16949569.942,92,117,17
13816,16950198.967,76,120,17
13817,16950456.036,50,120,17
13818,16953314.485,27,124,17
13819,16954572.016,29,124,18
13820,16954903.920,25,122,17
13821,16955484.657,25,126,18
13822,16955990.531,20,132,18
13823,16957112.800,24,122,17
13824,16959043.506,25,126,17
13825,16960077.120,67,123,17
13826,16961263.284,47,123,18
13827,16962370.776,24,122,17
13828,16963306.001,19,125,17
13829,16963672.436,29,122,18
13830,16963833.561,20,123,17
13831,16970058.252,16,126,16
13832,16970072.917,22,124,16
13833,16971639.280,66,121,17
13834,16971991.041,48,121,17
13835,16974274.359,30,127,16
13836,16974341.634,25,123,16
13837,16978089.195,19,126,17
13838,16978805.705,15,124,17
13839,16978833.596,22,124,16
13840,16980193.302,57,122,17
13841,16981440.100,45,122,17
13842,16981459.643,22,125,17
13843,16982600.339,39,125,17
13844,16982773.752,33,127,19
13845,16988552.910,21,125,16
13846,16990012.043,21,127,18
13847,16992616.154,32,129,18
13848,16994374.297,20,132,19
13849,16995542.389,49,125,17
13850,16996595.441,57,124,17
13851,16997361.467,61,127,17
13852,16997893.027,22,124,16
13853,16999888.054,58,126,17
13854,17001839.468,97,124,17
13855,17003963.710,20,128,17
13856,17004572.264,72,125,17
13857,17005627.622,33,126,18
13858,17007037.880,50,126,17
13859,17008767.043,19,123,17
13860,17009523.197,62,128,18
13861,17009606.814,42,122,18
13862,17012342.431,47,129,17
13863,17014599.934,125,128,16
13864,17018432.323,17,126,17
13865,17020096.916,31,122,16
13866,17020580.224,59,122,16
13867,17020684.691,101,130,17
13868,17020863.796,23,126,18
13869,17023202.984,21,129,18
13870,17024223.448,61,124,17
13871,17026142.304,16,126,17
13872,17027411.514,27,135,18
13873,17027649.938,23,120,17
13874,17029509.569,40,123,17
13875,17029548.959,20,123,18
13876,17030427.375,32,120,17
13877,17031175.496,59,120,17
13878,17031238.192,43,123,17
13879,17031622.035,160,119,17
13880,17031754.301,76,119,17
13881,17032143.964,24,123,16
13882,17035985.086,16,121,17
13883,17037537.191,43,121,17
13884,17038639.775,28,121,18
13885,17039450.005,45,132,17
13886,17040012.060,22,121,16
13887,17042375.996,21,121,17
13888,17043096.280,51,122,17
13889,17045189.086,202,120,17
13890,17047049.225,36,120,17
13891,17048433.407,85,124,18
13892,17048899.701,21,119,17
13893,17049337.892,109,120,17
13894,17049715.927,59,121,17
13895,17050040.208,32,125,17
13896,17050058.748,27,122,17
13897,17050784.852,22,126,17
13898,17050895.997,59,124,17
13899,17051329.469,23,122,18
13900,17052703.964,36,123,18
13901,17056108.282,20,127,17
13902,17056856.546,18,121,17
13903,17057251.547,17,121,18
13904,17058692.924,112,123,17
13905,17058947.290,42,124,17
13906,17059858.042,26,122,16
13907,17059918.332,17,122,17
13908,17060170.305,33,127,17
13909,17060682.262,27,120,17
13910,17063592.836,33,126,16
13911,17063836.352,17,122,19
13912,17066190.054,26,123,18
13913,17066395.619,16,120,17
13914,17067412.294,30,120,18
13915,17067635.102,109,122,16
13916,17068629.935,32,121,16
13917,17070232.656,26,119,16
13918,17070567.883,68,119,17
13919,17072908.501,65,123,17
13920,17073317.288,101,121,17
13921,17075074.323,93,124,17
13922,17075624.111,22,138,18
13923,17075945.819,61,122,17
13924,17076834.525,43,124,17
13925,17079641.891,50,125,17
13926,17080514.366,16,123,18
13927,17082344.064,16,126,16
13928,17083190.152,101,127,17
13929,17084624.751,59,120,17
13930,17087482.050,81,122,17
13931,17088948.814,41,122,17
13932,17094971.535,16,124,17
13933,17095259.675,31,124,16
13934,17099921.765,55,123,17
13935,17100034.476,19,133,17
13936,17100872.426,20,123,16
13937,17101408.487,25,123,17
13938,17101418.159,53,126,17
13939,17104191.359,17,126,16
13940,17104511.754,80,129,17
13941,17106185.459,52,122,17
13942,17106691.621,42,125,16
13943,17108240.330,55,122,17
13944,17109046.816,57,123,17
13945,17109828.888,32,128,16
13946,17110312.358,46,126,17
13947,17110596.923,44,127,17
13948,17111317.633,19,127,18
13949,17112596.733,61,132,17
13950,17113578.308,134,124,18
13951,17113834.266,51,125,17
13952,17115188.120,32,129,16
13953,17115657.829,37,124,17
13954,17121765.690,20,130,18
13955,17123137.556,17,124,17
13956,17123782.523,50,132,17
13957,17124442.365,117,126,17
13958,17124705.310,31,125,17
13959,17127341.569,22,127,18
13960,17127873.832,22,126,16
13961,17128025.545,26,131,18
13962,17130926.621,43,122,16
13963,17132071.468,42,125,17
13964,17132852.882,43,123,17
13965,17132875.398,22,121,17
13966,17133356.174,37,124,16
13967,17134970.272,41,122,17
13968,17137956.559,59,124,17
13969,17138042.885,21,128,18
13970,17140421.322,21,132,17
13971,17141434.928,17,125,17
13972,17141459.484,19,124,18
13973,17144224.346,61,139,17
13974,17144535.045,41,124,16
13975,17145514.308,34,126,16
13976,17145554.480,73,124,17
13977,17146694.884,37,123,17
13978,17147239.193,27,123,17
13979,17147788.286,29,125,17
13980,17148987.584,22,122,17
13981,17149054.732,20,123,17
13982,17149437.437,16,127,18
13983,17153634.907,28,124,18
13984,17154978.188,53,122,17
13985,17157005.567,37,129,17
13986,17157579.122,26,121,18
13987,17159344.634,35,120,16
13988,17159971.419,38,121,17
13989,17160161.591,50,124,17
13990,17160412.759,57,119,17
13991,17162673.812,24,119,16
13992,17163031.077,41,123,17
13993,17164378.065,73,120,18
13994,17164707.670,62,121,18
13995,17165176.164,40,123,17
13996,17168215.520,31,127,18
13997,17169705.463,57,122,17
13998,17173518.073,274,127,17
13999,17177655.388,113,125,17
14000,17178716.214,21,122,16
14001,17180354.998,17,123,18
14002,17180968.824,20,127,17
14003,17180978.706,20,120,18
14004,17181840.389,52,122,17
14005,17182509.172,20,122,17
14006,17186801.368,47,125,16
14007,17188160.260,33,123,19
14008,17189406.314,16,124,17
14009,17190854.574,42,127,16
14010,17191301.565,46,123,16
14011,17192664.667,19,121,16
14012,17195607.612,55,120,17
14013,17196106.999,38,122,17
14014,17197246.828,17,121,18
14015,17198535.463,38,119,17
14016,17199234.074,48,122,16
14017,17199415.519,53,120,17
14018,17200115.319,88,120,17
14019,17201213.074,23,123,18
14020,17201370.753,42,126,17
14021,17202319.724,82,122,17
14022,17204532.221,37,122,17
14023,17209456.387,15,139,17
14024,17209975.608,50,122,17
14025,17210038.328,33,123,17
14026,17210351.006,17,128,17
14027,17212304.342,109,122,17
14028,17214201.259,72,122,17
14029,17214430.091,17,126,16
14030,17214903.654,35,120,18
14031,17218669.361,162,123,17
14032,17220563.253,50,123,17
14033,17220805.041,72,126,17
14034,17222538.148,16,122,17
14035,17224051.821,50,125,17
14036,17226124.966,30,131,17
14037,17226242.574,101,122,17
14038,17230261.810,154,125,17
